"","STAT_ID","start_time","end_time","HCO3_start","HCO3_end","HCO3_avg","duration","HCO3_dif","HCO3_slope","HCO3_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"1072",102970,1999-08-06,2000-08-09,606.387,537.554,605.15825,1.01095890410959,-68.833,-68.0868428184282,-11.3513317402913,"CAMPBELL C AT NEW SEWARD HY NR ANCHORAGE AK","15274395","USA","ALASKA",61.17,-149.85,"NA1983"
"1073",102971,1999-08-27,2000-08-11,721.109,635.887,704.3928,0.958904109589041,-85.2220000000001,-88.8743714285715,-11.8181856002352,"CAMPBELL C AT C ST NR ANCHORAGE AK","15274557","USA","ALASKA",61.14,-149.88,"NA1983"
"1074",102972,1999-08-05,2004-07-13,884.998,884.998,832.8814,4.94246575342466,0,0,0,"SB OF SF CHESTER C AT TANK TR NR ANCHORAGE AK","15274796","USA","ALASKA",61.18,-149.7,"NA1983"
"1075",102973,1999-08-20,2000-08-29,1311.108,983.331,1164.9194,1.02739726027397,-327.777,-319.03628,-25,"SB OF SF CHESTER C AT BONIFACE PKWY NR ANCHORAGE","15274830","USA","ALASKA",61.18,-149.77,"NA1983"
"1076",102975,1999-08-24,2000-08-10,884.998,789.943,822.3105,0.964383561643836,-95.0550000000001,-98.5655539772728,-10.7407022388751,"SHIP C AT GLENN HWY NR ANCHORAGE AK","15276200","USA","ALASKA",61.23,-149.69,"NA1983"
"1077",102976,1999-08-26,2000-08-10,1048.886,914.498,1189.8305,0.958904109589041,-134.388,-140.147485714286,-12.8124505427663,"SHIP C BL POWER PLANT AT ELMENDORF AFB AK","15276570","USA","ALASKA",61.22,-149.84,"NA1983"
"1078",102977,1999-03-18,2001-10-12,655.554,589.999,548.116,2.57260273972603,-65.5549999999999,-25.4819755058573,-9.99993898290605,"MOOSE C AB WISHBONE HILL NR SUTTON AK","15283550","USA","ALASKA",61.73,-149.02,"NA1983"
"1079",102978,1998-06-30,2001-10-12,458.888,835.831,706.3595,3.28767123287671,376.943,114.653495833333,82.1427014870731,"MOOSE C NR PALMER AK","15283700","USA","ALASKA",61.68,-149.04,"NA1983"
"1080",102979,1999-06-04,2000-09-07,196.666,524.443,419.086142857143,1.26301369863014,327.777,259.519750542299,166.666836158767,"CAMP C AT MOUTH NR COLORADO AK","15292302","USA","ALASKA",63.26,-149.52,"NA1983"
"1081",102980,1999-08-03,2000-09-07,1065.275,1360.274,1070.738,1.0986301369863,294.999,268.51529925187,27.692286029429,"COSTELLO C BL CAMP C NR COLORADO AK","15292304","USA","ALASKA",63.26,-149.52,"NA1983"
"1082",102985,1979-04-17,1986-08-29,360.555,409.721,355.239297297297,7.37260273972603,49.166,6.66874396135266,13.6361997476113,"NUSHAGAK R AT EKWOK AK","15302500","USA","AK",59.34,-157.47,"NA1983"
"1083",102987,1973-02-22,1995-05-10,2622.216,1442.219,2019.06294736842,22.2246575342466,-1179.997,-53.094046474359,-44.9999923728633,"TANANA R AT NENANA AK","15515500","USA","AK",64.56,-149.09,"NA1983"
"1084",102992,1974-07-17,1986-08-21,999.72,786.665,1444.43337837838,12.1041095890411,-213.055,-17.6018730194658,-21.311467210819,"KUPARUK R NR DEADHORSE AK","15896000","USA","AK",70.28,-148.95,"NA1983"
"1085",102993,1973-06-14,1995-08-29,622.776,770.276,926.056157894737,22.2219178082192,147.5,6.63759092590309,23.6842781353167,"WAIMEA RIVER NR WAIMEA, KAUAI, HI","16031000","USA","HI",21.98,-159.66,"NA1983"
"1086",102996,1999-07-20,2001-06-20,114.722,229.444,172.083,1.92054794520548,114.722,59.7339942938659,100,"WAIKAKALAUA STR NR WAHIAWA, OAHU, HI","16212700","USA","HAWAII",21.46,-158.02,"NA1983"
"1087",102998,1973-01-30,2001-05-09,1360.274,983.331,1000.62395862069,28.2904109589041,-376.943,-13.3240552973078,-27.7108141447973,"WAIKELE STR AT WAIPAHU, OAHU, HI","16213000","USA","HAWAII",21.38,-158.01,"NA1983"
"1088",103018,1969-09-03,1993-08-17,196.666,262.222,383.948443548387,23.9698630136986,65.556,2.73493427820322,33.3336723175333,"HONOLII STREAM NR PAPAIKOU","16717000","USA","HI",19.76,-155.15,"NA1983"
"1089",103020,1995-10-17,1997-09-02,376.944,327.777,286.804962962963,1.87945205479452,-49.167,-26.1602842565598,-13.0435820705463,"BRUSHY CREEK NEAR PELHAM, SC","21603257","USA","SOUTH CAROLINA",34.86,-82.25,"NA1983"
"1090",103021,1995-10-16,1998-09-04,917.776,294.999,685.837760869565,2.88767123287671,-622.777,-215.667556925996,-67.8571895538781,"INDIAN CREEK ABOVE NEWBERRY, SC","21607224","USA","SOUTH CAROLINA",34.42,-81.6,"NA1983"
"1091",103035,1994-04-25,1994-06-27,98.333,80.305,89.319,0.172602739726027,-18.028,-104.447936507936,-18.3336214699033,"WITHLACOOCHEE RIVER AT MCMILLAN RD,NEAR BEMISS, GA","23177483","USA","GEORGIA",30.95,-83.26,"NA1983"
"1092",103041,1993-05-04,1995-09-21,213.055,573.61,360.554611111111,2.38356164383562,360.555,151.267327586207,169.230949754758,"SOPE CREEK AT INDIAN HILLS RD NEAR MARIETTA","23358694","USA","GEORGIA",33.96,-84.44,"NA1983"
"1093",103045,1999-01-14,2001-09-12,1868.329,3638.324,3056.06044444444,2.66301369863014,1769.995,664.658616255144,94.7367942155798,"CANE CREEK NEAR HOWELL, TN","35825882","USA","TENNESSEE",35.22,-86.62,"NA1983"
"1094",103046,2001-05-01,2001-08-22,729.304,1032.497,880.9005,0.30958904109589,303.193,979.340221238938,41.5729243223676,"INDIAN CREEK AT THREE CHURCHES, TN","35941395","USA","TENNESSEE",35.23,-87.85,"NA1983"
"1095",103053,1994-04-25,1994-06-28,2392.772,5883.596,4138.184,0.175342465753425,3490.824,19908.605625,145.890373173875,"EAST RIVER NEAR FOREST JUNCTION, WI","40850875","USA","WISCONSIN",44.24,-88.08,"NA1983"
"1096",103055,1994-04-25,1994-06-29,1163.608,6080.263,3621.9355,0.178082191780822,4916.655,27608.9088461538,422.535338361373,"EAST RIVER NEAR GREENLEAF, WI","40850928","USA","WISCONSIN",44.31,-88.11,"NA1983"
"1097",103057,1994-04-25,1994-06-29,1606.107,5113.321,3359.714,0.178082191780822,3507.214,19694.3555384615,218.367393953205,"UNNAMED EAST RIVER TRIBUTARY #4 NEAR GREENLEAF, WI","40851048","USA","WISCONSIN",44.34,-88.09,"NA1983"
"1098",103058,2004-08-30,2005-05-16,3195.825,5654.153,4424.989,0.70958904109589,2458.328,3464.43907335907,76.9231106208882,"BOWER CREEK TRIB AT LIME KILN ROAD NR BELLEVUE, WI","40851235","USA","WISCONSIN",44.45,-87.98,"NA1983"
"1099",103059,2003-11-13,2004-08-27,4113.601,6047.485,4826.51583333333,0.789041095890411,1933.884,2450.929375,47.011948898301,"BAIRD CREEK AT SUPERIOR ROAD AT GREEN BAY, WI","40851325","USA","WISCONSIN",44.5,-87.93,"NA1983"
"1100",103060,2004-05-19,2004-08-31,6129.429,4556.1,5342.7645,0.284931506849315,-1573.329,-5521.77966346154,-25.6684431779861,"KEWAUNEE RIVER TRIB @ LOWELL ROAD NR LUXEMBURG, WI","40851932","USA","WISCONSIN",44.59,-87.71,"NA1983"
"1101",103064,2003-11-12,2004-08-31,5080.543,5309.987,5075.08016666667,0.802739726027397,229.444,285.82614334471,4.516131445005,"BLACK CREEK AT CURRAN ROAD NEAR DENMARK, WI","40853145","USA","WISCONSIN",44.33,-87.74,"NA1983"
"1102",103065,2004-06-03,2004-08-26,5129.71,4572.489,4851.0995,0.23013698630137,-557.221,-2421.25791666667,-10.8626218636141,"POINT CREEK AT UCKER POINT ROAD NEAR NEWTON, WI","40854395","USA","WISCONSIN",43.96,-87.72,"NA1983"
"1103",103069,1993-04-16,2007-09-14,4687.21,4310.267,3551.29801834862,14.4219178082192,-376.943,-26.1368151595745,-8.04194819519502,"LINCOLN CREEK AT 47TH STREET AT MILWAUKEE, WI","40869415","USA","WISCONSIN",43.09,-87.97,"NA1983"
"1104",103070,2004-06-15,2004-08-25,4441.378,4605.267,4523.3225,0.194520547945205,163.889,842.52795774648,3.69004844892734,"UNDERWOOD CR AT WATERTOWN PLANK RD @ ELM GROVE, WI","40870856","USA","WISCONSIN",43.04,-88.07,"NA1983"
"1105",103072,2004-06-16,2004-08-25,4343.045,5211.654,4777.3495,0.191780821917808,868.609,4529.1755,20,"HOODS CREEK AT BROOK ROAD NEAR FRANKSVILLE, WI","40872393","USA","WISCONSIN",42.77,-87.86,"NA1983"
"1106",103081,2004-06-10,2004-08-25,5031.376,5113.321,5072.3485,0.208219178082192,81.9449999999997,393.551644736841,1.62867970908952,"FOX RIVER AT RIVER ROAD NEAR SUSSEX, WI","55437901","USA","WISCONSIN",43.1,-88.17,"NA1983"
"1107",103088,2000-04-19,2000-09-01,65.555,81.944,73.7495,0.36986301369863,16.389,44.311,25.0003813591641,"NISSITISSIT RIVER AT BOND STREET, AT BROOKLINE, NH","109650060","USA","NEW HAMPSHIRE",42.73,-71.66,"NA1983"
"1108",103117,2000-05-15,2000-09-18,1491.385,1660.19,1575.7875,0.345205479452055,168.805,488.998611111111,11.3186735819389,"TACONY CREEK AT CHELTENHAM, PA","146708450","USA","PENNSYLVANIA",40.06,-75.11,"NA1983"
"1109",103119,2004-03-16,2004-06-02,213.055,196.666,204.8605,0.213698630136986,-16.389,-76.6921153846154,-7.69237990190327,"MORGAN CRK TRIB NR MORNEC RD NR WORTON, MD","149349945","USA","MARYLAND",39.28,-76,"NA1983"
"1110",103122,2004-03-16,2004-09-27,442.499,360.555,404.258333333333,0.534246575342466,-81.944,-153.382358974359,-18.518459928723,"FARM POND NR KENNEDYVILLE, MD","149349980","USA","MARYLAND",39.28,-76,"NA1983"
"1111",103123,1994-09-08,1995-06-09,2066.142,2050.4085,2055.653,0.750684931506849,-15.7334999999998,-20.9588594890509,-0.761491707733535,"SW-04  MUDDY CREEK FLOWPATH STUDY, VA.","162101710","USA","VIRGINIA",38.53,-78.96,"NA1983"
"1112",103125,1994-09-07,1995-06-08,2910.168,2702.521,2771.73666666667,0.750684931506849,-207.647,-276.610054744525,-7.13522380838494,"SW-03  MUDDY CREEK FLOWPATH STUDY, VA.","162101750","USA","VIRGINIA",38.53,-78.95,"NA1983"
"1113",103127,1994-06-23,1995-06-07,2802.493,2632.131,2434.85028571429,0.956164383561644,-170.362,-178.17229226361,-6.07894471101265,"SW-01  MUDDY CREEK FLOWPATH STUDY, VA.","162101790","USA","VIRGINIA",38.53,-78.95,"NA1983"
"1114",103129,1995-01-26,1995-09-12,704.721,803.054,1028.4005,0.627397260273973,98.333,156.731637554585,13.9534652720722,"KNOBBS CR AT SR1332 NR ELIZABETH CITY, NC","204386000","USA","NORTH CAROLINA",36.32,-76.24,"NA1983"
"1115",103130,1995-01-26,1995-09-12,294.999,360.555,557.221,0.627397260273973,65.556,104.488820960699,22.2224482116888,"PERQUIMANS R AT SR1204 AT WHITESTON, NC","204388500","USA","NORTH CAROLINA",36.33,-76.5,"NA1983"
"1116",103131,1995-01-24,1995-09-12,966.942,1032.497,1134.9275,0.632876712328767,65.5550000000001,103.582575757576,6.77962070113823,"GOODWIN MILL CR AT SR1111 NR BELVIDERE, NC","204388850","USA","NORTH CAROLINA",36.23,-76.55,"NA1983"
"1117",103132,1994-01-27,1994-08-24,18.028,147.5,126.194333333333,0.572602739726027,129.472,226.111387559809,718.171732859996,"POTECASI CR BELOW SR1504 AT CREEKSVILLE, NC","205310895","USA","NORTH CAROLINA",36.39,-77.3,"NA1983"
"1118",103133,1994-01-26,1994-08-23,262.222,573.61,437.036333333333,0.572602739726027,311.388,543.811578947369,118.74976165234,"CUTAWHISKIE CREEK AT SR1141 AT ST JOHN, NC","205317300","USA","NORTH CAROLINA",36.32,-77.08,"NA1983"
"1119",103135,1994-01-27,1994-08-24,98.333,475.277,355.091666666667,0.572602739726027,376.944,658.299330143541,383.334180793833,"ETHRIDGE SWAMP AT OAK CITY, NC","208104942","USA","NORTH CAROLINA",35.97,-77.3,"NA1983"
"1120",103137,1995-01-25,1995-09-12,475.277,884.998,692.429,0.63013698630137,409.721,650.209413043478,86.2067804669698,"SCUPPERNONG RIVER AT SR1142 AT CRESWELL, NC","208116550","USA","NORTH CAROLINA",35.86,-76.38,"NA1983"
"1121",103139,1994-01-28,1994-08-24,81.977,327.777,223.992,0.56986301369863,245.8,431.331730769231,299.84019908023,"MAPLE SWAMP AT NC 97 NR LEGGET, NC","208331123","USA","NORTH CAROLINA",36,-77.54,"NA1983"
"1122",103144,1994-01-28,1994-08-25,203.877,753.887,466.754333333333,0.572602739726027,550.01,960.543779904306,269.775403797388,"GRINDLE CR NR STATEN AT SR1425, NC","208412479","USA","NORTH CAROLINA",35.72,-77.37,"NA1983"
"1123",103158,1994-02-01,1994-08-23,81.944,426.11,333.239666666667,0.556164383561644,344.166,618.820640394089,420.001464414722,"THOROUGHFARE SWAMP NR DOBBERSVILLE, NC","208828500","USA","NORTH CAROLINA",35.23,-78.15,"NA1983"
"1124",103160,1993-07-21,1995-11-28,81.944,131.111,80.2926538461539,2.35616438356164,49.167,20.8673895348837,60.0007322073611,"BEAR CREEK AT MAYS STORE, NC","208925200","USA","NORTH CAROLINA",35.27,-77.79,"NA1983"
"1125",103180,1995-01-23,1995-09-11,294.999,1786.385,1065.27525,0.632876712328767,1491.386,2356.519004329,505.556290021322,"CLAYROOT SWAMP NR GARDNERVILLE, NC","209195400","USA","NORTH CAROLINA",35.39,-77.26,"NA1983"
"1126",103181,1995-02-09,1995-09-14,311.388,2392.772,864.51175,0.594520547945205,2081.384,3500.94543778802,668.421390676584,"TUCKAHOE CREEK NR PLEASANT HILL, NC","209239000","USA","NORTH CAROLINA",35.03,-77.57,"NA1983"
"1127",103210,1994-03-16,1994-05-12,865.331,1098.053,981.692,0.156164383561644,232.722,1490.23736842105,26.8939862318581,"COWARTS CREEK ABOVE COTTONWOOD, AL.","235878075","USA","ALABAMA",31.1,-85.25,"NA1983"
"1128",103211,2000-05-17,2001-05-10,3097.492,3425.269,3261.3805,0.980821917808219,327.777,334.186047486033,10.5820128026158,"LITTLE CAHABA RIVER NR MARKEETA, ALABAMA","242339580","USA","ALABAMA",33.56,-86.52,"NA1983"
"1129",103212,2000-05-15,2001-05-10,3212.214,3294.158,3253.186,0.986301369863014,81.944,83.0821111111111,2.55101310186681,"CABAHA VALLEY CR AT INDIAN TRAIL RD NR INDIAN SPRS","242354650","USA","ALABAMA",33.34,-86.75,"NA1983"
"1130",103213,1999-01-06,2007-09-20,2114.161,3031.937,2340.97445394737,8.70958904109589,917.776,105.375350739226,43.4108849799046,"CAHABA VALLEY CREEK AT CROSS CR RD AT PELHAM, AL.","242354750","USA","ALABAMA",33.31,-86.8,"NA1983"
"1131",103214,2000-05-16,2001-05-08,3458.047,3130.27,3294.1585,0.978082191780822,-327.777,-335.122142857143,-9.47867394514881,"SPRING CREEK AT CO RD 16 NR MOORES CROSSROADS, AL.","242372950","USA","ALABAMA",33.12,-86.8,"NA1983"
"1132",103215,1997-07-08,1997-07-30,127.833,131.111,129.472,0.0602739726027397,3.27799999999999,54.3849999999999,2.56428308809149,"DAVIDSON RIVER AT OLD HENDERSON HWY AT BREVARD, NC","344114090","USA","NORTH CAROLINA",35.25,-82.69,"NA1983"
"1133",103230,1999-01-13,2006-09-05,704.721,775.193,660.151211864407,7.64931506849315,70.472,9.21285100286533,9.99998580998721,"HESTER CREEK @ BUDDY WILLIAMSON ROAD NR PLEVNA, AL","357479650","USA","ALABAMA",34.96,-86.46,"NA1983"
"1134",103231,2004-06-04,2004-08-24,5211.654,4670.822,4941.238,0.221917808219178,-540.832,-2437.0824691358,-10.3773581285327,"LILY CREEK AT GOOD HOPE ROAD NR MENOMONEE FALLS,WI","408703164","USA","WISCONSIN",43.14,-88.08,"NA1983"
"1135",103246,2000-12-06,2001-05-09,557.221,360.555,401.527,0.421917808219178,-196.666,-466.123961038961,-35.2940754207038,"WAIKELE STREAM ABV H-1 HWY NR WAIPAHU, OAHU, HI","212402158010501","USA","HAWAII",21.39,-158.01,"NA1983"
"1136",103252,1996-05-22,2004-09-21,4179.156,3884.157,4097.21209482759,8.33972602739726,-294.999,-35.3727447437582,-7.05881761771994,"C-111 CANAL 100 FT ABV S-177 NR HOMESTEAD","252414080333200","USA","FLORIDA",25.4,-80.55,"NA1983"
"1137",103264,2004-01-30,2006-05-30,1901.106,2540.271,1990.835,2.33150684931507,639.165,274.142450058754,33.6206923759117,"HILLSBOROUGH R AT RAILROAD PARK NR TEMPLE TERR FL","280248082220200","USA","FLORIDA",28.04,-82.36,"NA1983"
"1138",103275,1999-03-23,1999-08-31,1933.884,1835.551,1854.39825,0.441095890410959,-98.3330000000001,-222.928850931677,-5.08474138055851,"GRASSY LAKE @ SIMON PASS","294605091065000","USA","LOUISIANA",29.76,-91.11,"NA1983"
"1139",103288,1999-03-22,1999-08-31,2081.384,1704.44,1954.37,0.443835616438356,-376.944,-849.287407407407,-18.1102574056493,"CANCIENNE CANAL @ HWY 400","295215091045000","USA","LOUISIANA",29.87,-91.08,"NA1983"
"1140",103289,1999-03-22,1999-08-31,1835.551,2884.437,2368.1885,0.443835616438356,1048.886,2363.23080246914,57.1428415772703,"BELLE RIVER @ HWY 70","295435091123000","USA","LOUISIANA",29.9,-91.2,"NA1983"
"1141",103290,1992-11-10,1995-06-15,655.554,803.054,732.71825,2.59452054794521,147.5,56.850580781415,22.5000533899572,"APALACHICOLA FP @ SITE 12 NR SUMATRA,FLA","295620085011500","USA","FLORIDA",29.93,-85.02,"NA1983"
"1142",103292,1999-03-22,1999-08-31,1901.106,2917.215,2351.7995,0.443835616438356,1016.109,2289.38138888889,53.4483085109405,"BAYOU PIERRE PART @ HWY 70 @ PIERRE PART","295800091125000","USA","LOUISIANA",29.96,-91.21,"NA1983"
"1143",103300,2000-02-25,2001-05-21,2622.216,2261.661,3149.73175,1.23561643835616,-360.555,-291.801718403548,-13.7500114407051,"BAYOU QUEUE DE TORTUE AT LA-HWY 13 NR LELIEUX, LA","300446092214200","USA","LOUISIANA",30.07,-92.36,"NA1983"
"1144",103301,2001-03-23,2001-05-21,3179.437,5539.431,4845.63666666667,0.161643835616438,2359.994,14599.9628813559,74.2267892082781,"BAYOU GRAND MARAIS AT LA-HWY 699 NR KAPLAN, LA","300514092173500","USA","LOUISIANA",30.08,-92.29,"NA1983"
"1145",103303,2001-03-16,2001-05-21,1355.358,5572.208,4843.997,0.180821917808219,4216.85,23320.4583333333,311.12444092262,"BAYOU QUEUE DE TORTUE AT THERIOT RD. NR RAYNE, LA","301154092145900","USA","LOUISIANA",30.19,-92.24,"NA1983"
"1146",103305,1999-03-21,1999-08-30,2245.272,2605.827,2332.67933333333,0.443835616438356,360.555,812.361574074075,16.0584107404359,"GIWW AT JACK MILLER LANDING","301315091190000","USA","LOUISIANA",30.22,-91.31,"NA1983"
"1147",103306,2000-02-24,2001-05-22,2212.495,2933.604,2420.63285714286,1.24109589041096,721.109,581.026015452539,32.5925708306685,"E BAYOU LACASSINE AT LA-HWY 99 N OF WELSH, LA","301520092491800","USA","LOUISIANA",30.25,-92.82,"NA1983"
"1148",103307,2000-02-23,2000-06-28,1753.607,2392.772,2042.0506,0.345205479452055,639.165,1851.5494047619,36.4485885377967,"W BAYOU GRAND MARAIS AT AARON RD. NR ROANOKE","301538092421900","USA","LOUISIANA",30.26,-92.7,"NA1983"
"1149",103309,2000-02-23,2000-06-28,3031.937,2802.493,2805.7708,0.345205479452055,-229.444,-664.659206349206,-7.567571489777,"BAYOU DES CANNES AT LA-HWY 98 WEST OF IOTA, LA","301959092323400","USA","LOUISIANA",30.33,-92.54,"NA1983"
"1150",103310,1998-12-08,1999-03-17,1042.331,129.964,586.1475,0.271232876712329,-912.367,-3363.77732323232,-87.5314079692535,"BAYOU CANE @ HWY 190 NR MANDEVILLE","302015090001800","USA","LOUISIANA",30.33,-90,"NA1983"
"1151",103311,1998-12-08,1999-03-17,2261.661,229.444,1245.5525,0.271232876712329,-2032.217,-7492.51722222222,-89.8550666965562,"BAYOU CASTINE @ HWY 190 NR MANDEVILLE","302105090022100","USA","LOUISIANA",30.35,-90.03,"NA1983"
"1152",103312,2000-02-23,2000-06-28,1129.192,1704.44,1402.5576,0.345205479452055,575.248,1666.39301587302,50.9433293895104,"BAYOU NEZPIQUE NEAR PANCHOVILLE, LA","302128092373800","USA","LOUISIANA",30.35,-92.62,"NA1983"
"1153",103315,2000-02-22,2001-05-24,4883.877,3933.324,4055.06942857143,1.25205479452055,-950.553,-759.194409190372,-19.4630823012128,"BAYOU PLAQUEMINE BRULE @ LA-HWY 370 NR CHURCHPOINT","302403092152300","USA","LOUISIANA",30.4,-92.25,"NA1983"
"1154",103316,1999-03-21,1999-08-30,2638.605,5473.875,4043.94825,0.443835616438356,2835.27,6388.10833333333,107.453370246778,"CHOCTAW BAYOU NR BRUSLY","302510091203200","USA","LOUISIANA",30.41,-91.34,"NA1983"
"1155",103317,2000-02-22,2001-05-23,4179.156,4605.267,3985.7678,1.24931506849315,426.111,341.075690789474,10.1961017966307,"BAYOU MALLET AT LA HWY 367 NEAR EUNICE, LA","302749092203500","USA","LOUISIANA",30.46,-92.34,"NA1983"
"1156",103320,2000-02-22,2001-05-22,2196.106,2802.493,1949.80485714286,1.24657534246575,606.387,486.442318681318,27.6119185503796,"BAYOU NEZPIQUE AT GUIDRY RD. N OF BASILE, LA","303206092360000","USA","LOUISIANA",30.53,-92.6,"NA1983"
"1157",103322,2001-03-21,2001-05-23,1570.052,2687.771,2014.736,0.172602739726027,1117.719,6475.67357142857,71.1899351104295,"BAYOU DES CANNES @ LA-HWY 104 NR VILLE PLATTE, LA","303755092190400","USA","LOUISIANA",30.63,-92.31,"NA1983"
"1158",103325,1997-01-14,1997-10-29,4424.989,4474.155,4424.98875,0.789041095890411,49.1660000000002,62.3110763888891,1.11109880725128,"SAN PEDRO RIVER NEAR HEREFORD RD, AZ","312621110062601","USA","ARIZONA",31.43,-110.1,"NA1983"
"1159",103326,1997-01-14,1997-10-29,4441.378,5195.265,4539.711,0.789041095890411,753.887000000001,955.447065972223,16.9741688277827,"SAN PEDRO RIVER NEAR HWY 90, AZ","313256110080701","USA","ARIZONA",31.54,-110.13,"NA1983"
"1160",103327,1994-04-28,1995-01-06,4949.433,6063.874,5506.6535,0.693150684931507,1114.441,1607.79037549407,22.516538763127,"MONTOYA DRAIN AT SUNLAND PARK, N. MEX.","314810106324610","USA","NEW MEXICO",31.8,-106.54,"NA1983"
"1161",103329,1994-04-27,1995-01-06,5752.486,7227.482,6489.984,0.695890410958904,1474.996,2119.58086614173,25.641018509215,"EAST SIDE DRAIN AT LEVEE ROAD NEAR ANTHONY, TX","315807106361910","USA","TEXAS",31.96,-106.6,"NA1983"
"1162",103382,1993-03-31,1993-08-26,3359.714,1950.273,2654.9935,0.405479452054795,-1409.441,-3475.98625,-41.9512196573875,"LOS BANOS C A HWY 140 CA","371636120575200","USA","CALIFORNIA",37.27,-120.96,"NA1983"
"1163",103386,1994-04-07,1994-09-07,3081.104,4933.043,3168.03556521739,0.419178082191781,1851.939,4418.02441176471,60.1063449984161,"LA JARA CREEK NR ROAD S-112 NR ALAMOSA, CO","372214105491210","USA","COLORADO",37.37,-105.82,"NA1983"
"1164",103428,1993-04-14,1996-09-04,884.998,803.054,744.990285714286,3.39452054794521,-81.9440000000001,-24.1400807102502,-9.25922996436151,"MEDANO CREEK NEAR MOSCA, CO","374752105300801","USA","COLORADO",37.79,-105.5,"NA1983"
"1165",103435,1998-07-15,1998-07-29,5113.321,6571.928,5842.6245,0.0383561643835616,1458.607,38027.9682142857,28.5256294294843,"V12.0SPRUCE LAUREL FK @ RR BR @ CLOTHIER WV","375645081482339","USA","WEST VIRGINIA",37.94,-81.8,"NA1983"
"1166",103443,1995-10-17,1997-07-22,917.776,540.832,704.720666666667,1.76438356164384,-376.944,-213.640621118012,-41.0714597025854,"CANYON C BL SQUAW GULCH NR OURAY, CO.","380007107413600","USA","COLORADO",38,-107.69,"NA1983"
"1167",103444,1998-07-30,1998-10-14,67.194,68.833,68.0135,0.208219178082192,1.639,7.87151315789472,2.43920588147751,"FIFTEENMILE FORK @ CR76 NR DECOTA","380104081251301","USA","WEST VIRGINIA",38.01,-81.42,"NA1983"
"1168",103445,1995-10-18,1998-09-01,49.167,239.277,247.7994,2.87397260273973,190.11,66.1488560533842,386.661785343828,"UNCOMPAHGRE RIVER AT OURAY","380115107402001","USA","COLORADO",38.02,-107.67,"NA1983"
"1169",103450,1995-10-19,1998-09-01,524.443,480.193,495.9266,2.87123287671233,-44.25,-15.4114980916031,-8.43752323894113,"UNCOMPAHGRE R AB CUTLER C NR OURAY, CO.","380448107420800","USA","COLORADO",38.07,-107.7,"NA1983"
"1170",103452,1998-07-16,1998-07-21,850.581,980.053,915.317,0.0136986301369863,129.472,9451.456,15.2215955917191,"V06.5LAUREL CR BLW HOPKINS FK @ HOPKINS FORK WV","380516081382139","USA","WEST VIRGINIA",38.08,-81.63,"NA1983"
"1171",103471,1998-07-13,1998-10-14,1089.858,1553.663,883.905,0.254794520547945,463.805,1820.30994623656,42.5564614839732,"U02.0DAVIS CR U/S FROM TRACE FK @ DAVIS CR WV","382032081423439","USA","WEST VIRGINIA",38.34,-81.7,"NA1983"
"1172",103521,1993-04-01,1995-05-19,3179.437,1376.663,3284.72254545455,2.13150684931507,-1802.774,-845.774434447301,-56.7010448705227,"WHITE RIVER AT HIGHWAY 58 NEAR ELNORA, IN","385234087071801","USA","INDIANA",38.87,-87.12,"NA1983"
"1173",103564,1993-03-26,2004-08-10,4015.268,3653.074,3431.00538235294,11.3835616438356,-362.194,-31.8172827918171,-9.02041906044628,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN","391732085414401","USA","INDIANA",39.29,-85.69,"NA1983"
"1174",103587,1998-03-24,1998-09-15,1379.613,1060.359,1219.986,0.479452054794521,-319.254,-665.872628571429,-23.1408373217707,"BLUE R AT BLUE R ABV GOOSE PASTURE TARN","392546106023500","USA","COLORADO",39.42,-106.04,"NA1983"
"1175",103593,1996-05-23,1997-07-29,475.277,475.277,475.277,1.18356164383562,0,0,0,"FRENCH GULCH ABV FARNCOMB HILL","392838105572900","USA","COLORADO",39.47,-105.95,"NA1983"
"1176",103594,1995-10-24,1997-07-30,1261.941,786.665,988.794,1.76712328767123,-475.276,-268.954635658915,-37.6622995845289,"BLUE RIVER AT ADAMS ST AT BRECKENRIDGE, CO","392846106024600","USA","COLORADO",39.47,-106.04,"NA1983"
"1177",103595,1998-03-12,1998-09-02,1638.885,2261.661,1950.273,0.476712328767123,622.776,1306.39793103448,37.9999816948718,"ROARING FORK R. BL. CATTLE CK. NR. GLENWOOD SP. CO","392847107171100","USA","COLORADO",39.47,-107.28,"NA1983"
"1178",103596,1996-05-25,1997-07-28,671.943,819.442,737.498,1.17534246575342,147.499,125.494487179487,21.9511178775581,"FRENCH GULCH BLW FORD GULCH","392849106011500","USA","COLORADO",39.48,-106.02,"NA1983"
"1179",103597,1996-05-23,1997-07-29,737.498,753.887,745.6925,1.18356164383562,16.3889999999999,13.8471874999999,2.22224331455813,"FRENCH GULCH AT COUNTRY BOY MINE","392855106005200","USA","COLORADO",39.48,-106.01,"NA1983"
"1180",103598,1996-05-25,1997-07-28,622.776,786.665,710.183333333333,1.17534246575342,163.889,139.439358974359,26.3158824360605,"FRENCH GULCH ABV GIBSON GULCH","392907106013900","USA","COLORADO",39.48,-106.02,"NA1983"
